CVE,Highest_Threshold,Group_Size,Is_Base_CVE,Ratio_Score,Token_Sort_Score,Token_Set_Score,Similar_CVEs
CVE-2022-3654,95.0,60.0,False,97.28260869565217,96.19565217391303,97.1590909090909,CVE-2024-9954|CVE-2023-1531|CVE-2024-4558|CVE-2024-2883|CVE-2024-6776|CVE-2023-6703|CVE-2022-4436|CVE-2024-3158|CVE-2022-4175|CVE-2024-1060|CVE-2023-4075|CVE-2024-12694|CVE-2022-3304|CVE-2024-6103|CVE-2024-4368|CVE-2024-3515|CVE-2024-6290|CVE-2024-6292|CVE-2024-6293|CVE-2024-5495|CVE-2024-5494|CVE-2024-5831|CVE-2024-5832|CVE-2024-4948|CVE-2024-6991|CVE-2024-4060|CVE-2024-2885|CVE-2024-3834|CVE-2021-38023|CVE-2024-2176|CVE-2022-4181|CVE-2022-3199|CVE-2023-5997|CVE-2023-4429|CVE-2024-6989|CVE-2023-3421|CVE-2022-3307|CVE-2023-6508|CVE-2023-4572|CVE-2024-1284|CVE-2023-6347|CVE-2024-1670|CVE-2022-4437|CVE-2023-6112|CVE-2023-4763|CVE-2023-1530|CVE-2023-5472|CVE-2024-10827|CVE-2024-7533|CVE-2022-3445|CVE-2024-6291|CVE-2023-0928|CVE-2023-1213|CVE-2024-12382|CVE-2022-3885|CVE-2024-3169|CVE-2024-5841|CVE-2024-3914|CVE-2024-4949
CVE-2022-3657,95.0,5.0,False,95.27720739219713,92.81314168377823,94.85458612975391,CVE-2022-4179|CVE-2022-4180|CVE-2024-6777|CVE-2022-3449
CVE-2022-3658,90.0,2.0,True,,,,CVE-2024-0813
CVE-2022-3659,90.0,10.0,True,,,,CVE-2024-3171|CVE-2022-4439|CVE-2023-2458|CVE-2023-1227|CVE-2022-4192|CVE-2023-6510|CVE-2023-2461|CVE-2023-6509|CVE-2023-3729
CVE-2022-36620,70.0,2.0,True,,,,CVE-2022-44807
CVE-2022-37035,,,False,,,,
CVE-2022-37134,,,False,,,,
CVE-2022-37415,,,False,,,,
CVE-2022-37937,,,False,,,,
CVE-2022-3821,,,False,,,,
CVE-2022-38334,75.0,2.0,True,,,,CVE-2022-43295
CVE-2022-3842,95.0,7.0,False,96.50655021834062,95.63318777292577,96.38009049773756,CVE-2024-0222|CVE-2023-5473|CVE-2023-2723|CVE-2022-4178|CVE-2023-2312|CVE-2023-1528
CVE-2022-38459,95.0,2.0,False,99.08925318761385,99.08925318761385,98.99799599198397,CVE-2022-36279
CVE-2022-3863,90.0,93.0,False,91.23711340206185,87.11340206185567,89.78494623655914,CVE-2022-4194|CVE-2024-9954|CVE-2023-1531|CVE-2024-4558|CVE-2024-2883|CVE-2024-6776|CVE-2024-5845|CVE-2024-8639|CVE-2023-3214|CVE-2023-2722|CVE-2023-5476|CVE-2023-6703|CVE-2022-4436|CVE-2023-4074|CVE-2024-3158|CVE-2022-4175|CVE-2024-1060|CVE-2024-2627|CVE-2023-4075|CVE-2024-12694|CVE-2023-6707|CVE-2022-3304|CVE-2022-3370|CVE-2024-9120|CVE-2024-6103|CVE-2024-4368|CVE-2024-3515|CVE-2024-6290|CVE-2024-6292|CVE-2024-6293|CVE-2024-5495|CVE-2024-5494|CVE-2024-5831|CVE-2024-5832|CVE-2024-9960|CVE-2024-4948|CVE-2024-6991|CVE-2024-4060|CVE-2024-2885|CVE-2024-3168|CVE-2023-4358|CVE-2024-6988|CVE-2024-3834|CVE-2021-38023|CVE-2024-2176|CVE-2022-4181|CVE-2022-3199|CVE-2023-5997|CVE-2023-0699|CVE-2022-3654|CVE-2023-6704|CVE-2023-4429|CVE-2024-6989|CVE-2024-11112|CVE-2023-3421|CVE-2022-3307|CVE-2023-6508|CVE-2023-4572|CVE-2024-1284|CVE-2023-6347|CVE-2024-1670|CVE-2022-4437|CVE-2023-2721|CVE-2023-6112|CVE-2023-4763|CVE-2024-7964|CVE-2023-1530|CVE-2024-5846|CVE-2024-5847|CVE-2022-3450|CVE-2024-2400|CVE-2024-4331|CVE-2024-5498|CVE-2023-5472|CVE-2022-4440|CVE-2023-0941|CVE-2024-10827|CVE-2024-7533|CVE-2023-5218|CVE-2022-3445|CVE-2022-3886|CVE-2022-3305|CVE-2022-3306|CVE-2024-6291|CVE-2023-0928|CVE-2023-1213|CVE-2024-12382|CVE-2022-3885|CVE-2024-3169|CVE-2024-5841|CVE-2024-3914|CVE-2024-4949
CVE-2022-3885,95.0,60.0,False,97.53424657534246,96.98630136986301,97.42120343839541,CVE-2024-9954|CVE-2023-1531|CVE-2024-4558|CVE-2024-2883|CVE-2024-6776|CVE-2023-6703|CVE-2022-4436|CVE-2024-3158|CVE-2022-4175|CVE-2024-1060|CVE-2023-4075|CVE-2024-12694|CVE-2022-3304|CVE-2024-6103|CVE-2024-4368|CVE-2024-3515|CVE-2024-6290|CVE-2024-6292|CVE-2024-6293|CVE-2024-5495|CVE-2024-5494|CVE-2024-5831|CVE-2024-5832|CVE-2024-4948|CVE-2024-6991|CVE-2024-4060|CVE-2024-2885|CVE-2024-3834|CVE-2021-38023|CVE-2024-2176|CVE-2022-4181|CVE-2022-3199|CVE-2023-5997|CVE-2022-3654|CVE-2023-4429|CVE-2024-6989|CVE-2023-3421|CVE-2022-3307|CVE-2023-6508|CVE-2023-4572|CVE-2024-1284|CVE-2023-6347|CVE-2024-1670|CVE-2022-4437|CVE-2023-6112|CVE-2023-4763|CVE-2023-1530|CVE-2023-5472|CVE-2024-10827|CVE-2024-7533|CVE-2022-3445|CVE-2024-6291|CVE-2023-0928|CVE-2023-1213|CVE-2024-12382|CVE-2024-3169|CVE-2024-5841|CVE-2024-3914|CVE-2024-4949
CVE-2022-3886,90.0,93.0,False,91.37055837563452,87.30964467005076,90.3225806451613,CVE-2022-4194|CVE-2024-9954|CVE-2023-1531|CVE-2024-4558|CVE-2024-2883|CVE-2024-6776|CVE-2024-5845|CVE-2024-8639|CVE-2023-3214|CVE-2023-2722|CVE-2023-5476|CVE-2023-6703|CVE-2022-4436|CVE-2023-4074|CVE-2024-3158|CVE-2022-3863|CVE-2022-4175|CVE-2024-1060|CVE-2024-2627|CVE-2023-4075|CVE-2024-12694|CVE-2023-6707|CVE-2022-3304|CVE-2022-3370|CVE-2024-9120|CVE-2024-6103|CVE-2024-4368|CVE-2024-3515|CVE-2024-6290|CVE-2024-6292|CVE-2024-6293|CVE-2024-5495|CVE-2024-5494|CVE-2024-5831|CVE-2024-5832|CVE-2024-9960|CVE-2024-4948|CVE-2024-6991|CVE-2024-4060|CVE-2024-2885|CVE-2024-3168|CVE-2023-4358|CVE-2024-6988|CVE-2024-3834|CVE-2021-38023|CVE-2024-2176|CVE-2022-4181|CVE-2022-3199|CVE-2023-5997|CVE-2023-0699|CVE-2022-3654|CVE-2023-6704|CVE-2023-4429|CVE-2024-6989|CVE-2024-11112|CVE-2023-3421|CVE-2022-3307|CVE-2023-6508|CVE-2023-4572|CVE-2024-1284|CVE-2023-6347|CVE-2024-1670|CVE-2022-4437|CVE-2023-2721|CVE-2023-6112|CVE-2023-4763|CVE-2024-7964|CVE-2023-1530|CVE-2024-5846|CVE-2024-5847|CVE-2022-3450|CVE-2024-2400|CVE-2024-4331|CVE-2024-5498|CVE-2023-5472|CVE-2022-4440|CVE-2023-0941|CVE-2024-10827|CVE-2024-7533|CVE-2023-5218|CVE-2022-3445|CVE-2022-3305|CVE-2022-3306|CVE-2024-6291|CVE-2023-0928|CVE-2023-1213|CVE-2024-12382|CVE-2022-3885|CVE-2024-3169|CVE-2024-5841|CVE-2024-3914|CVE-2024-4949
CVE-2022-3887,95.0,24.0,False,95.76719576719577,95.76719576719577,95.58011049723757,CVE-2023-0931|CVE-2023-4430|CVE-2023-0929|CVE-2024-0807|CVE-2024-8362|CVE-2023-5996|CVE-2024-0224|CVE-2023-6346|CVE-2024-7536|CVE-2022-3888|CVE-2024-0225|CVE-2023-1533|CVE-2023-6705|CVE-2023-0472|CVE-2023-3215|CVE-2023-7010|CVE-2023-1218|CVE-2024-3170|CVE-2024-10488|CVE-2023-3728|CVE-2023-3727|CVE-2023-0471|CVE-2023-3217
CVE-2022-3888,95.0,24.0,False,96.27659574468085,96.27659574468085,96.11111111111111,CVE-2023-0931|CVE-2023-4430|CVE-2023-0929|CVE-2024-0807|CVE-2022-3887|CVE-2024-8362|CVE-2023-5996|CVE-2024-0224|CVE-2023-6346|CVE-2024-7536|CVE-2024-0225|CVE-2023-1533|CVE-2023-6705|CVE-2023-0472|CVE-2023-3215|CVE-2023-7010|CVE-2023-1218|CVE-2024-3170|CVE-2024-10488|CVE-2023-3728|CVE-2023-3727|CVE-2023-0471|CVE-2023-3217
CVE-2022-3889,95.0,23.0,False,95.36784741144415,93.73297002724796,95.15669515669515,CVE-2022-3315|CVE-2023-1215|CVE-2022-4912|CVE-2023-2033|CVE-2023-2724|CVE-2024-12692|CVE-2024-0518|CVE-2024-8904|CVE-2022-3652|CVE-2023-1214|CVE-2024-10230|CVE-2024-10231|CVE-2022-4174|CVE-2023-0696|CVE-2024-11395|CVE-2022-3723|CVE-2023-2935|CVE-2023-2936|CVE-2022-4262|CVE-2024-1939|CVE-2023-4352|CVE-2024-7550
CVE-2022-39131,95.0,3.0,False,100.0,100.0,100.0,CVE-2022-38690|CVE-2022-42775
CVE-2022-39134,75.0,6.0,True,,,,CVE-2022-38690|CVE-2022-39131|CVE-2022-42775|CVE-2022-38671|CVE-2022-39132
CVE-2022-39274,,,False,,,,
CVE-2022-39283,70.0,2.0,True,,,,CVE-2022-39282
CVE-2022-39293,,,False,,,,
CVE-2022-39343,,,False,,,,
CVE-2022-39392,,,False,,,,
CVE-2022-39803,95.0,8.0,True,,,,CVE-2022-41167|CVE-2022-41172|CVE-2022-41170|CVE-2022-41168|CVE-2022-41177|CVE-2022-39806|CVE-2022-39804
CVE-2022-39804,95.0,8.0,False,96.41943734015345,95.65217391304348,97.054698457223,CVE-2022-39803|CVE-2022-41167|CVE-2022-41172|CVE-2022-41170|CVE-2022-41168|CVE-2022-41177|CVE-2022-39806
CVE-2022-39805,95.0,2.0,True,,,,CVE-2022-41179
CVE-2022-39806,95.0,8.0,False,95.54140127388536,93.7579617834395,95.9212376933896,CVE-2022-39803|CVE-2022-41167|CVE-2022-41172|CVE-2022-41170|CVE-2022-41168|CVE-2022-41177|CVE-2022-39804
CVE-2022-39808,90.0,27.0,False,94.58762886597938,88.65979381443299,94.26229508196721,CVE-2022-39803|CVE-2022-41167|CVE-2022-41189|CVE-2022-41172|CVE-2022-41190|CVE-2022-41170|CVE-2022-41168|CVE-2022-39805|CVE-2022-41195|CVE-2022-41193|CVE-2022-41175|CVE-2022-41177|CVE-2022-41191|CVE-2022-41179|CVE-2022-41199|CVE-2022-41180|CVE-2022-41201|CVE-2022-41200|CVE-2022-41198|CVE-2022-39806|CVE-2022-39804|CVE-2022-41185|CVE-2022-41202|CVE-2022-41196|CVE-2022-41187|CVE-2022-41184
CVE-2022-39908,,,False,,,,
CVE-2022-40307,75.0,2.0,True,,,,CVE-2022-45886
CVE-2022-40531,70.0,2.0,False,70.0,57.77777777777777,79.66101694915254,CVE-2022-33240
CVE-2022-40962,90.0,4.0,False,92.23181257706536,92.23181257706536,92.42144177449168,CVE-2022-38477|CVE-2022-42932|CVE-2022-22764
CVE-2022-40985,95.0,4.0,True,,,,CVE-2022-40986|CVE-2022-40987|CVE-2022-40988
CVE-2022-40986,95.0,4.0,False,99.01960784313727,98.52941176470588,99.56958393113342,CVE-2022-40985|CVE-2022-40987|CVE-2022-40988
CVE-2022-40987,95.0,4.0,False,97.60765550239235,95.93301435406698,97.84791965566714,CVE-2022-40985|CVE-2022-40986|CVE-2022-40988
CVE-2022-40988,95.0,4.0,False,95.75757575757575,94.3030303030303,96.7930029154519,CVE-2022-40985|CVE-2022-40986|CVE-2022-40987
CVE-2022-40989,95.0,2.0,True,,,,CVE-2022-40990
CVE-2022-40990,95.0,2.0,False,99.70326409495549,98.12067260138477,99.64580873671783,CVE-2022-40989
CVE-2022-40991,95.0,7.0,True,,,,CVE-2022-40993|CVE-2022-40997|CVE-2022-40992|CVE-2022-40994|CVE-2022-41030|CVE-2022-41029
CVE-2022-40992,95.0,7.0,False,99.65075669383003,97.78812572759023,99.59946595460615,CVE-2022-40991|CVE-2022-40993|CVE-2022-40997|CVE-2022-40994|CVE-2022-41030|CVE-2022-41029
CVE-2022-40993,95.0,7.0,False,98.71645274212368,98.24970828471412,99.05277401894452,CVE-2022-40991|CVE-2022-40997|CVE-2022-40992|CVE-2022-40994|CVE-2022-41030|CVE-2022-41029
CVE-2022-40994,95.0,7.0,False,98.37209302325581,96.04651162790697,98.13333333333334,CVE-2022-40991|CVE-2022-40993|CVE-2022-40997|CVE-2022-40992|CVE-2022-41030|CVE-2022-41029
CVE-2022-40995,95.0,2.0,True,,,,CVE-2022-40996
CVE-2022-40996,95.0,2.0,False,99.74070872947277,98.35782195332757,99.69481180061038,CVE-2022-40995
CVE-2022-40997,95.0,7.0,False,95.30355097365405,93.69988545246277,96.96132596685082,CVE-2022-40991|CVE-2022-40993|CVE-2022-40992|CVE-2022-40994|CVE-2022-41030|CVE-2022-41029
CVE-2022-40998,90.0,18.0,False,92.66589057043073,90.80325960419093,95.60117302052785,CVE-2022-40985|CVE-2022-40986|CVE-2022-40987|CVE-2022-40991|CVE-2022-40993|CVE-2022-40997|CVE-2022-40988|CVE-2022-40992|CVE-2022-40994|CVE-2022-41012|CVE-2022-41014|CVE-2022-41028|CVE-2022-41030|CVE-2022-41011|CVE-2022-41013|CVE-2022-41027|CVE-2022-41029
CVE-2022-40999,95.0,2.0,True,,,,CVE-2022-41000
CVE-2022-41000,95.0,2.0,False,99.72144846796658,99.16434540389972,99.6742671009772,CVE-2022-40999
CVE-2022-41001,95.0,2.0,True,,,,CVE-2022-41002
CVE-2022-41002,95.0,2.0,False,99.68717413972888,98.85297184567257,99.63547995139733,CVE-2022-41001
CVE-2022-41003,95.0,2.0,True,,,,CVE-2022-41004
CVE-2022-41004,95.0,2.0,False,99.69040247678018,99.27760577915376,99.63811821471653,CVE-2022-41003
CVE-2022-41005,95.0,2.0,True,,,,CVE-2022-41006
CVE-2022-41006,95.0,2.0,False,99.70267591674926,99.30624380574827,99.65397923875433,CVE-2022-41005
CVE-2022-41007,95.0,4.0,False,99.69543147208122,99.08629441624366,99.64912280701755,CVE-2022-41008|CVE-2022-41010|CVE-2022-41009
CVE-2022-41008,95.0,4.0,True,,,,CVE-2022-41010|CVE-2022-41007|CVE-2022-41009
CVE-2022-41009,95.0,4.0,False,96.31901840490798,93.4560327198364,97.35182849936949,CVE-2022-41008|CVE-2022-41010|CVE-2022-41007
CVE-2022-41010,95.0,4.0,False,96.63608562691131,93.37410805300713,98.11320754716981,CVE-2022-41008|CVE-2022-41007|CVE-2022-41009
CVE-2022-41011,95.0,4.0,False,99.67707212055974,97.95479009687837,99.6291718170581,CVE-2022-41012|CVE-2022-41028|CVE-2022-41027
CVE-2022-41012,95.0,4.0,True,,,,CVE-2022-41028|CVE-2022-41011|CVE-2022-41027
CVE-2022-41013,95.0,2.0,False,99.68321013727561,98.41605068637803,99.6309963099631,CVE-2022-41014
CVE-2022-41014,95.0,2.0,True,,,,CVE-2022-41013
CVE-2022-41015,95.0,4.0,False,98.13907933398629,97.55142017629774,98.22904368358914,CVE-2022-41018|CVE-2022-41016|CVE-2022-41017
CVE-2022-41016,95.0,4.0,False,98.4375,98.2421875,98.83449883449883,CVE-2022-41018|CVE-2022-41017|CVE-2022-41015
CVE-2022-41017,95.0,4.0,False,99.71070395371264,99.32497589199615,99.65870307167235,CVE-2022-41018|CVE-2022-41016|CVE-2022-41015
CVE-2022-41018,95.0,4.0,True,,,,CVE-2022-41016|CVE-2022-41017|CVE-2022-41015
CVE-2022-41024,95.0,7.0,False,95.19038076152304,93.9879759519038,96.45909645909646,CVE-2022-41022|CVE-2022-41020|CVE-2022-41026|CVE-2022-41021|CVE-2022-41019|CVE-2022-41025
CVE-2022-41025,95.0,7.0,False,96.03174603174604,94.84126984126983,97.09443099273608,CVE-2022-41022|CVE-2022-41020|CVE-2022-41026|CVE-2022-41024|CVE-2022-41021|CVE-2022-41019
CVE-2022-41026,95.0,7.0,False,96.3402571711177,95.54896142433235,97.7299880525687,CVE-2022-41022|CVE-2022-41020|CVE-2022-41024|CVE-2022-41021|CVE-2022-41019|CVE-2022-41025
CVE-2022-41027,95.0,4.0,False,98.39228295819936,97.10610932475883,98.1549815498155,CVE-2022-41012|CVE-2022-41028|CVE-2022-41011
CVE-2022-41028,95.0,4.0,False,98.29059829059828,97.00854700854701,98.5,CVE-2022-41012|CVE-2022-41011|CVE-2022-41027
CVE-2022-41029,95.0,7.0,False,96.01873536299766,93.6768149882904,94.3019943019943,CVE-2022-40991|CVE-2022-40993|CVE-2022-40997|CVE-2022-40992|CVE-2022-40994|CVE-2022-41030
CVE-2022-41030,95.0,7.0,False,95.68261376896149,92.88214702450408,94.0340909090909,CVE-2022-40991|CVE-2022-40993|CVE-2022-40997|CVE-2022-40992|CVE-2022-40994|CVE-2022-41029
CVE-2022-41167,95.0,8.0,False,95.32467532467533,89.35064935064935,95.04132231404958,CVE-2022-39803|CVE-2022-41172|CVE-2022-41170|CVE-2022-41168|CVE-2022-41177|CVE-2022-39806|CVE-2022-39804
CVE-2022-41168,95.0,8.0,False,95.75289575289575,94.20849420849422,95.77080491132332,CVE-2022-39803|CVE-2022-41167|CVE-2022-41172|CVE-2022-41170|CVE-2022-41177|CVE-2022-39806|CVE-2022-39804
CVE-2022-41170,95.0,8.0,False,95.74193548387096,93.93548387096774,95.48563611491107,CVE-2022-39803|CVE-2022-41167|CVE-2022-41172|CVE-2022-41168|CVE-2022-41177|CVE-2022-39806|CVE-2022-39804
CVE-2022-41172,95.0,8.0,False,95.32467532467533,89.35064935064935,95.04132231404958,CVE-2022-39803|CVE-2022-41167|CVE-2022-41170|CVE-2022-41168|CVE-2022-41177|CVE-2022-39806|CVE-2022-39804
CVE-2022-41175,95.0,2.0,True,,,,CVE-2022-41184
CVE-2022-41177,95.0,8.0,False,98.10844892812106,97.35182849936949,98.35616438356165,CVE-2022-39803|CVE-2022-41167|CVE-2022-41172|CVE-2022-41170|CVE-2022-41168|CVE-2022-39806|CVE-2022-39804
CVE-2022-41179,95.0,2.0,False,95.23809523809523,88.8030888030888,94.95225102319236,CVE-2022-39805
CVE-2022-41180,90.0,27.0,False,91.07142857142857,87.75510204081633,92.5764192139738,CVE-2022-39803|CVE-2022-41167|CVE-2022-41189|CVE-2022-41172|CVE-2022-41190|CVE-2022-41170|CVE-2022-41168|CVE-2022-39805|CVE-2022-41195|CVE-2022-41193|CVE-2022-41175|CVE-2022-41177|CVE-2022-41191|CVE-2022-41179|CVE-2022-41199|CVE-2022-41201|CVE-2022-41200|CVE-2022-41198|CVE-2022-39806|CVE-2022-39804|CVE-2022-41185|CVE-2022-41202|CVE-2022-41196|CVE-2022-39808|CVE-2022-41187|CVE-2022-41184
CVE-2022-41184,95.0,2.0,False,95.46666666666667,91.73333333333333,95.35232383808096,CVE-2022-41175
CVE-2022-41185,90.0,27.0,False,92.97573435504471,88.12260536398468,93.66715758468335,CVE-2022-39803|CVE-2022-41167|CVE-2022-41189|CVE-2022-41172|CVE-2022-41190|CVE-2022-41170|CVE-2022-41168|CVE-2022-39805|CVE-2022-41195|CVE-2022-41193|CVE-2022-41175|CVE-2022-41177|CVE-2022-41191|CVE-2022-41179|CVE-2022-41199|CVE-2022-41180|CVE-2022-41201|CVE-2022-41200|CVE-2022-41198|CVE-2022-39806|CVE-2022-39804|CVE-2022-41202|CVE-2022-41196|CVE-2022-39808|CVE-2022-41187|CVE-2022-41184
CVE-2022-41186,85.0,28.0,False,87.66404199475065,85.56430446194226,91.61490683229813,CVE-2022-39803|CVE-2022-41167|CVE-2022-41189|CVE-2022-41172|CVE-2022-41190|CVE-2022-41170|CVE-2022-41168|CVE-2022-39805|CVE-2022-41195|CVE-2022-41193|CVE-2022-41175|CVE-2022-41177|CVE-2022-41191|CVE-2022-41179|CVE-2022-41199|CVE-2022-41180|CVE-2022-41201|CVE-2022-41200|CVE-2022-41198|CVE-2022-39806|CVE-2022-39804|CVE-2022-41185|CVE-2022-41202|CVE-2022-41196|CVE-2022-39808|CVE-2022-41187|CVE-2022-41184
CVE-2022-41187,95.0,3.0,False,96.05263157894737,90.52631578947368,95.25139664804469,CVE-2022-41189|CVE-2022-41190
CVE-2022-41189,95.0,3.0,True,,,,CVE-2022-41190|CVE-2022-41187
CVE-2022-41190,95.0,3.0,False,99.46949602122017,99.46949602122017,99.43661971830986,CVE-2022-41189|CVE-2022-41187
CVE-2022-41191,90.0,27.0,False,92.36739974126779,87.45148771021992,92.9745889387145,CVE-2022-39803|CVE-2022-41167|CVE-2022-41189|CVE-2022-41172|CVE-2022-41190|CVE-2022-41170|CVE-2022-41168|CVE-2022-39805|CVE-2022-41195|CVE-2022-41193|CVE-2022-41175|CVE-2022-41177|CVE-2022-41179|CVE-2022-41199|CVE-2022-41180|CVE-2022-41201|CVE-2022-41200|CVE-2022-41198|CVE-2022-39806|CVE-2022-39804|CVE-2022-41185|CVE-2022-41202|CVE-2022-41196|CVE-2022-39808|CVE-2022-41187|CVE-2022-41184
CVE-2022-41193,95.0,4.0,True,,,,CVE-2022-41200|CVE-2022-41198|CVE-2022-41202
CVE-2022-41195,95.0,2.0,True,,,,CVE-2022-41199
CVE-2022-41196,95.0,2.0,False,95.58232931726907,92.36947791164658,95.6390977443609,CVE-2022-41201
CVE-2022-41198,95.0,4.0,False,95.19999999999999,93.33333333333333,95.49549549549549,CVE-2022-41193|CVE-2022-41200|CVE-2022-41202
CVE-2022-41199,95.0,2.0,False,95.2755905511811,93.1758530183727,95.49549549549549,CVE-2022-41195
CVE-2022-41200,95.0,4.0,False,95.26315789473684,91.57894736842105,94.1340782122905,CVE-2022-41193|CVE-2022-41198|CVE-2022-41202
CVE-2022-41201,95.0,2.0,True,,,,CVE-2022-41196
CVE-2022-41202,95.0,4.0,False,95.112285336856,91.6776750330251,95.49549549549549,CVE-2022-41193|CVE-2022-41200|CVE-2022-41198
CVE-2022-41211,,,False,,,,
CVE-2022-41318,,,False,,,,
CVE-2022-4135,95.0,2.0,False,95.0,94.16666666666667,96.26168224299066,CVE-2022-3890
CVE-2022-4141,,,False,,,,
CVE-2022-41415,,,False,,,,
CVE-2022-41420,80.0,2.0,False,81.98757763975155,79.5031055900621,82.70676691729324,CVE-2022-44368
CVE-2022-41428,95.0,2.0,False,99.55555555555556,99.55555555555556,99.55555555555556,CVE-2022-41430
CVE-2022-41429,80.0,6.0,True,,,,CVE-2022-41430|CVE-2022-41428|CVE-2022-43038|CVE-2022-41426|CVE-2022-41424
CVE-2022-41430,95.0,2.0,True,,,,CVE-2022-41428
CVE-2022-41517,85.0,5.0,True,,,,CVE-2022-41523|CVE-2022-41526|CVE-2022-41527|CVE-2022-41528
CVE-2022-41520,85.0,4.0,True,,,,CVE-2022-41521|CVE-2022-41524|CVE-2022-41522
CVE-2022-41521,85.0,4.0,False,88.0,82.46153846153847,91.54929577464789,CVE-2022-41520|CVE-2022-41524|CVE-2022-41522
CVE-2022-41522,85.0,4.0,False,85.2112676056338,78.87323943661973,89.95633187772926,CVE-2022-41520|CVE-2022-41521|CVE-2022-41524
CVE-2022-41523,90.0,4.0,True,,,,CVE-2022-41526|CVE-2022-41527|CVE-2022-41528
CVE-2022-41524,85.0,4.0,False,86.48648648648648,82.28228228228228,87.5912408759124,CVE-2022-41520|CVE-2022-41521|CVE-2022-41522
CVE-2022-41525,90.0,2.0,True,,,,CVE-2022-41518
CVE-2022-41595,95.0,10.0,False,100.0,100.0,100.0,CVE-2022-41593|CVE-2022-41597|CVE-2022-41598|CVE-2022-41600|CVE-2022-41602|CVE-2022-41592|CVE-2022-41603|CVE-2022-41601|CVE-2022-41594
CVE-2022-4172,,,False,,,,
CVE-2022-4174,95.0,23.0,False,95.08196721311475,93.44262295081968,94.85714285714286,CVE-2022-3315|CVE-2023-1215|CVE-2022-4912|CVE-2022-3889|CVE-2023-2033|CVE-2023-2724|CVE-2024-12692|CVE-2024-0518|CVE-2024-8904|CVE-2022-3652|CVE-2023-1214|CVE-2024-10230|CVE-2024-10231|CVE-2023-0696|CVE-2024-11395|CVE-2022-3723|CVE-2023-2935|CVE-2023-2936|CVE-2022-4262|CVE-2024-1939|CVE-2023-4352|CVE-2024-7550
CVE-2022-4175,95.0,60.0,False,95.2127659574468,94.14893617021276,95.80838323353294,CVE-2024-9954|CVE-2023-1531|CVE-2024-4558|CVE-2024-2883|CVE-2024-6776|CVE-2023-6703|CVE-2022-4436|CVE-2024-3158|CVE-2024-1060|CVE-2023-4075|CVE-2024-12694|CVE-2022-3304|CVE-2024-6103|CVE-2024-4368|CVE-2024-3515|CVE-2024-6290|CVE-2024-6292|CVE-2024-6293|CVE-2024-5495|CVE-2024-5494|CVE-2024-5831|CVE-2024-5832|CVE-2024-4948|CVE-2024-6991|CVE-2024-4060|CVE-2024-2885|CVE-2024-3834|CVE-2021-38023|CVE-2024-2176|CVE-2022-4181|CVE-2022-3199|CVE-2023-5997|CVE-2022-3654|CVE-2023-4429|CVE-2024-6989|CVE-2023-3421|CVE-2022-3307|CVE-2023-6508|CVE-2023-4572|CVE-2024-1284|CVE-2023-6347|CVE-2024-1670|CVE-2022-4437|CVE-2023-6112|CVE-2023-4763|CVE-2023-1530|CVE-2023-5472|CVE-2024-10827|CVE-2024-7533|CVE-2022-3445|CVE-2024-6291|CVE-2023-0928|CVE-2023-1213|CVE-2024-12382|CVE-2022-3885|CVE-2024-3169|CVE-2024-5841|CVE-2024-3914|CVE-2024-4949
CVE-2022-4177,90.0,13.0,False,91.71717171717172,91.31313131313131,95.49549549549549,CVE-2022-4179|CVE-2023-3731|CVE-2023-5187|CVE-2022-3657|CVE-2023-2930|CVE-2023-4366|CVE-2023-2725|CVE-2023-3422|CVE-2023-0474|CVE-2022-4180|CVE-2024-6777|CVE-2022-3449
CVE-2022-4178,95.0,7.0,False,97.34513274336283,96.90265486725663,97.24770642201835,CVE-2024-0222|CVE-2023-5473|CVE-2023-2723|CVE-2023-2312|CVE-2023-1528|CVE-2022-3842
CVE-2022-4179,95.0,5.0,True,,,,CVE-2022-3657|CVE-2022-4180|CVE-2024-6777|CVE-2022-3449
CVE-2022-4180,95.0,5.0,False,98.53862212943632,97.7035490605428,98.84526558891454,CVE-2022-4179|CVE-2022-3657|CVE-2024-6777|CVE-2022-3449
